File created on 07/10/2010 at 16:53:22

[header]
satellites
time
latitude
longitude
height
YAW__
YAW_

[channel units]



[comments]
Log Rate (Hz) : 1
Software Version : 1.9.8 (Build 004)
Created from KML File
Track Offset (metres):0.00;0.00

[column names]
sats time lat long height YAW__ YAW_ 
[data]
020 000000.00 +03025.76052 -00357.76812 +00410.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75980 -00357.76734 +00410.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75902 -00357.76662 +00410.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75824 -00357.76584 +00410.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75746 -00357.76506 +00410.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75668 -00357.76434 +00410.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75590 -00357.76356 +00410.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75518 -00357.76284 +00410.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75440 -00357.76206 +00410.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75368 -00357.76134 +00410.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75290 -00357.76056 +00410.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75218 -00357.75984 +00410.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75140 -00357.75912 +00410.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75068 -00357.75840 +00410.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74996 -00357.75768 +00410.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74924 -00357.75702 +00410.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74852 -00357.75630 +00410.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74780 -00357.75558 +00410.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74708 -00357.75486 +00410.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74642 -00357.75420 +00410.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74570 -00357.75354 +00410.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74504 -00357.75282 +00410.10 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74438 -00357.75216 +00410.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74366 -00357.75144 +00410.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74300 -00357.75078 +00410.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74234 -00357.75012 +00409.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74168 -00357.74946 +00409.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74102 -00357.74880 +00409.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74036 -00357.74814 +00409.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73976 -00357.74748 +00409.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73910 -00357.74676 +00409.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73850 -00357.74610 +00409.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73790 -00357.74538 +00409.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73730 -00357.74472 +00409.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73670 -00357.74400 +00409.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73616 -00357.74328 +00409.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73556 -00357.74250 +00409.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73502 -00357.74172 +00409.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73448 -00357.74094 +00409.37 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73394 -00357.74010 +00409.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73340 -00357.73926 +00409.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73292 -00357.73842 +00409.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73244 -00357.73752 +00409.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73202 -00357.73668 +00409.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73160 -00357.73578 +00408.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73118 -00357.73482 +00408.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73076 -00357.73386 +00408.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73034 -00357.73296 +00408.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72998 -00357.73194 +00408.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72962 -00357.73098 +00408.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72932 -00357.72996 +00408.45 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72902 -00357.72894 +00408.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72872 -00357.72792 +00408.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72842 -00357.72690 +00408.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72818 -00357.72582 +00408.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72794 -00357.72474 +00408.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72776 -00357.72360 +00408.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72758 -00357.72252 +00407.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72740 -00357.72138 +00407.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72728 -00357.72024 +00407.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72716 -00357.71910 +00407.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72710 -00357.71796 +00407.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72704 -00357.71676 +00407.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72698 -00357.71562 +00407.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72698 -00357.71442 +00407.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72698 -00357.71322 +00407.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72704 -00357.71202 +00407.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72710 -00357.71082 +00407.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72722 -00357.70962 +00407.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72728 -00357.70842 +00407.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72740 -00357.70722 +00407.79 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72758 -00357.70596 +00407.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72776 -00357.70476 +00407.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72794 -00357.70356 +00407.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72818 -00357.70236 +00407.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72848 -00357.70116 +00407.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72872 -00357.69996 +00407.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72908 -00357.69876 +00407.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72938 -00357.69762 +00407.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.72974 -00357.69642 +00407.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73010 -00357.69528 +00407.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73046 -00357.69414 +00407.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73088 -00357.69300 +00407.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73130 -00357.69186 +00407.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73172 -00357.69078 +00407.15 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73214 -00357.68964 +00407.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73262 -00357.68856 +00406.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73310 -00357.68742 +00406.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73352 -00357.68634 +00406.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73406 -00357.68526 +00406.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73454 -00357.68412 +00406.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73502 -00357.68304 +00406.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73556 -00357.68190 +00406.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73610 -00357.68082 +00406.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73664 -00357.67968 +00406.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73718 -00357.67860 +00406.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73772 -00357.67746 +00406.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73826 -00357.67632 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73880 -00357.67518 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73934 -00357.67404 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.73988 -00357.67284 +00406.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74042 -00357.67170 +00406.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74096 -00357.67056 +00406.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74156 -00357.66942 +00406.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74210 -00357.66822 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74270 -00357.66702 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74324 -00357.66582 +00406.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74378 -00357.66468 +00406.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74438 -00357.66348 +00406.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74492 -00357.66228 +00406.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74552 -00357.66108 +00406.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74612 -00357.65988 +00406.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74666 -00357.65862 +00406.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74720 -00357.65742 +00406.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74780 -00357.65616 +00406.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74834 -00357.65496 +00406.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74894 -00357.65370 +00406.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.74948 -00357.65250 +00406.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75008 -00357.65124 +00406.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75068 -00357.64998 +00406.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75122 -00357.64878 +00406.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75176 -00357.64752 +00406.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75230 -00357.64632 +00406.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75290 -00357.64506 +00406.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75350 -00357.64386 +00406.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75404 -00357.64266 +00406.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75458 -00357.64140 +00406.38 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75512 -00357.64020 +00406.36 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75572 -00357.63900 +00406.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75626 -00357.63780 +00406.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75680 -00357.63660 +00406.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75740 -00357.63540 +00406.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75794 -00357.63426 +00406.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75848 -00357.63306 +00406.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75902 -00357.63186 +00406.27 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.75956 -00357.63072 +00406.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76010 -00357.62952 +00406.24 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76064 -00357.62838 +00406.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76118 -00357.62718 +00406.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76172 -00357.62604 +00406.15 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76226 -00357.62490 +00406.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76280 -00357.62376 +00406.11 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76328 -00357.62256 +00406.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76382 -00357.62142 +00406.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76436 -00357.62034 +00406.05 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76490 -00357.61920 +00406.03 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76538 -00357.61806 +00405.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76592 -00357.61692 +00405.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76646 -00357.61584 +00405.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76694 -00357.61470 +00405.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76748 -00357.61362 +00405.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76802 -00357.61254 +00405.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76850 -00357.61140 +00405.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76904 -00357.61032 +00405.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.76958 -00357.60924 +00405.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77012 -00357.60822 +00405.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77066 -00357.60714 +00405.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77126 -00357.60612 +00405.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77180 -00357.60510 +00405.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77240 -00357.60408 +00405.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77300 -00357.60306 +00405.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77360 -00357.60210 +00405.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77420 -00357.60114 +00405.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77486 -00357.60018 +00405.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77546 -00357.59922 +00405.61 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77612 -00357.59832 +00405.60 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77678 -00357.59742 +00405.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77744 -00357.59652 +00405.57 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77810 -00357.59568 +00405.54 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77876 -00357.59484 +00405.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.77942 -00357.59400 +00405.49 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78014 -00357.59322 +00405.47 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78086 -00357.59238 +00405.44 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78158 -00357.59160 +00405.40 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78224 -00357.59088 +00405.34 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78296 -00357.59016 +00405.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78368 -00357.58944 +00405.25 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78440 -00357.58872 +00405.20 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78518 -00357.58806 +00405.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78590 -00357.58740 +00405.06 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78668 -00357.58674 +00404.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78740 -00357.58614 +00404.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78818 -00357.58560 +00404.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78896 -00357.58500 +00404.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.78974 -00357.58446 +00404.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79058 -00357.58392 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79142 -00357.58344 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79226 -00357.58296 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79310 -00357.58254 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79394 -00357.58206 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79478 -00357.58170 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79562 -00357.58128 +00404.75 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79652 -00357.58092 +00404.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79736 -00357.58056 +00404.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79826 -00357.58020 +00404.70 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.79916 -00357.57990 +00404.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80000 -00357.57960 +00404.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80084 -00357.57936 +00404.58 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80168 -00357.57918 +00404.51 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80252 -00357.57894 +00404.42 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80336 -00357.57882 +00404.32 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80426 -00357.57864 +00404.26 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80510 -00357.57852 +00404.17 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80594 -00357.57846 +00404.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80684 -00357.57834 +00404.07 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80768 -00357.57834 +00404.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80858 -00357.57834 +00403.99 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.80942 -00357.57834 +00403.96 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81032 -00357.57834 +00403.92 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81122 -00357.57846 +00403.86 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81212 -00357.57852 +00403.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81302 -00357.57864 +00403.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81386 -00357.57876 +00403.72 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81476 -00357.57894 +00403.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81566 -00357.57912 +00403.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81662 -00357.57930 +00403.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81758 -00357.57954 +00403.66 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81848 -00357.57972 +00403.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.81944 -00357.58002 +00403.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82040 -00357.58026 +00403.64 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82130 -00357.58056 +00403.63 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82226 -00357.58092 +00403.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82322 -00357.58122 +00403.67 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82412 -00357.58164 +00403.71 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82508 -00357.58200 +00403.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82598 -00357.58242 +00403.74 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82694 -00357.58284 +00403.78 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82784 -00357.58326 +00403.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82874 -00357.58368 +00403.81 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.82970 -00357.58416 +00403.83 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83060 -00357.58464 +00403.84 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83150 -00357.58512 +00403.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83240 -00357.58560 +00403.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83330 -00357.58608 +00403.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83426 -00357.58656 +00403.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83516 -00357.58704 +00404.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83606 -00357.58758 +00404.00 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83696 -00357.58806 +00404.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83792 -00357.58860 +00404.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83882 -00357.58914 +00404.13 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.83972 -00357.58968 +00404.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84062 -00357.59016 +00404.14 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84152 -00357.59070 +00404.19 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84248 -00357.59124 +00404.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84338 -00357.59178 +00404.30 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84428 -00357.59232 +00404.33 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84518 -00357.59286 +00404.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84608 -00357.59340 +00404.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84704 -00357.59394 +00404.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84794 -00357.59448 +00404.46 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84884 -00357.59508 +00404.50 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.84974 -00357.59556 +00404.52 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85064 -00357.59616 +00404.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85160 -00357.59670 +00404.59 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85250 -00357.59724 +00404.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85340 -00357.59778 +00404.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85430 -00357.59838 +00404.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85520 -00357.59892 +00404.69 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85616 -00357.59952 +00404.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85706 -00357.60006 +00404.77 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85796 -00357.60066 +00404.80 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85886 -00357.60126 +00404.85 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.85976 -00357.60186 +00404.89 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86066 -00357.60246 +00404.93 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86162 -00357.60312 +00404.98 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86252 -00357.60372 +00405.02 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86342 -00357.60432 +00405.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86432 -00357.60498 +00405.22 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86522 -00357.60564 +00405.29 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86612 -00357.60636 +00405.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86702 -00357.60702 +00405.41 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86792 -00357.60768 +00405.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86882 -00357.60840 +00405.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.86972 -00357.60906 +00405.62 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87056 -00357.60978 +00405.68 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87146 -00357.61050 +00405.76 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87236 -00357.61122 +00405.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87320 -00357.61194 +00405.88 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87410 -00357.61266 +00405.95 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87494 -00357.61344 +00406.01 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87584 -00357.61416 +00406.08 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87668 -00357.61494 +00406.16 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87752 -00357.61566 +00406.23 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87842 -00357.61644 +00406.31 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.87926 -00357.61728 +00406.39 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88010 -00357.61800 +00406.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88094 -00357.61884 +00406.56 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88178 -00357.61962 +00406.65 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88268 -00357.62040 +00406.73 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88352 -00357.62124 +00406.82 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88430 -00357.62208 +00406.90 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88520 -00357.62286 +00406.97 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88604 -00357.62370 +00407.04 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88682 -00357.62454 +00407.12 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88766 -00357.62544 +00407.21 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88850 -00357.62628 +00407.28 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.88934 -00357.62712 +00407.35 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.89018 -00357.62802 +00407.43 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.89102 -00357.62886 +00407.48 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.89180 -00357.62976 +00407.55 +0.00000E+00 +0.00000E+00 
020 000000.00 +03025.89264 -00357.63066 +00407.62 +0.00000E+00 +0.00000E+00 
